edge_id,length
238266691#1,5.92
238266691#2,38.73
238266692#0,99.93
238266692#1,116.67
238266693#0,1.86
238266693#1,2.95
238266693#2,15.16
238266694#0,5.09
238266694#1,11.64
238266694#2,12.46
238266694#3,21.45
238491717#1,9.92
238491717#2,21.94
238491717#3,35.87
238491717#4,43.38
238491717#5,13.74
238491717#6,46.10
238491717#7,78.72
238491717#8,6.20
238491718,0.20
238491719,0.20
238491720,9.37
238491721,2.66
238491722,23.19
238491723#0,11.85
238491723#1,114.76
238491724#0,5.69
238491724#1,6.38
238491725,65.69
238491726#0,79.09
238491726#1,30.10
238491727#1,104.66
238491728#0,35.05
238491728#1,42.35
238491728#2,10.43
238491729,115.78
238491730#0,3.93
238491730#1,10.52
238496941#1,32.90
238496941#2,23.81
238496941#3,103.37
238569899,4.48
238974186,58.04
238974187,63.40
238974188#0,82.17
238974188#1,0.47
238974189#0,21.00
238974189#1,0.20
238974189#2,1.71
238974189#3,3.71
238974190,101.27
238974191#0,52.33
238974191#1,42.96
239022408,171.87
239023634#0,157.76
239023634#1,103.47
239023634#2,28.17
239023635#0,80.29
239023635#1,78.91
239023635#2,85.20
239023636#0,52.16
239023636#1,80.48
239023636#2,83.04
239023636#3,79.39
239023636#4,69.87
239023636#5,23.52
239023637#0,25.56
239023637#1,70.92
239023637#2,15.00
239023637#3,42.81
239023637#4,25.14
239023637#5,30.45
239023638#0,55.36
239023638#1,58.86
239023638#2,6.97
239023640#0,2.05
239023640#1,23.71
239023640#2,98.86
239023641#0,41.23
239023641#1,98.44
239023641#2,9.97
239023642,90.40
239023643#0,107.75
239023643#1,66.67
239023644#0,40.65
239023644#1,43.41
239023644#2,31.63
239023644#3,37.92
239023645#0,0.57
239023645#1,5.91
239023645#2,93.50
239023646#0,4.31
239023646#1,11.18
239023646#2,125.89
239525265#0,39.40
239525265#1,11.26
239525266,44.91
239525267#0,43.94
239525267#1,0.20
239609983,73.64
240015158,36.60
240015159#0,121.81
240015159#1,69.76
240015477#0,0.20
240015477#1,11.53
240015477#2,34.84
240015477#3,40.08
240015477#4,39.95
240015477#5,39.09
240200876,399.63
240200879#1,286.62
240200879#2,74.57
240200879#3,73.03
240200881#1,73.73
240200881#2,220.13
240200881#3,69.14
240200881#4,130.87
240200881#5,89.34
240200881#6,153.99
240200881#7,5.90
240378784,122.37
240382060#0,0.51
240382060#1,8.49
240382063,0.58
240382064,3.09
240382065,4.62
240382066,3.65
240382067,18.85
240382068,4.37
240382069,0.20
240382070,11.70
240382071,1.34
240382072,5.86
240382073#0,2.52
240382073#1,10.81
240382074#0,2.38
240382074#1,8.12
240382075#0,11.80
240382075#1,13.18
240382076,31.41
240382077#0,20.69
240382077#1,8.37
240382078#0,46.22
240382078#1,46.19
240382079,63.78
240382080#0,24.15
240382080#1,10.58
240382080#2,33.15
240382081#0,3.26
240382081#1,9.67
240382081#2,0.20
240382081#3,0.20
240382081#4,7.82
240382082#0,13.83
240382082#1,0.20
240382082#2,9.45
240382082#3,3.67
240382086#0,14.19
240382086#1,33.06
240382086#2,29.55
240387213,12.13
240387215,8.33
240387216,16.77
240387217,12.87
240387218,7.72
240387219#0,8.40
240387219#1,17.43
240387220#0,17.45
240387220#1,18.41
240387221,13.40
240387222#0,22.49
240387222#1,1.22
240387223,32.16
240387224#0,36.93
240387224#1,35.05
240387225#0,45.97
240387226#1,8.53
240387226#2,7.19
240387226#3,12.04
240387227#0,64.24
240387227#3,101.33
240387228,36.78
240737406,0.20
240740571,97.81
240860992#0,10.38
240860992#1,22.28
240860992#2,14.61
240860995#0,2.09
240860995#1,25.45
240860996#0,44.36
240860996#1,52.91
240860997#0,30.87
240860997#1,24.30
240860998#1,17.93
240860998#2,36.41
240860998#3,37.08
240860998#4,105.59
240860999#1,24.06
240860999#2,30.01
240860999#3,35.60
241026175,90.15
241026176#0,37.46
241026176#1,31.02
241026176#2,19.07
241026176#3,5.57
241026176#4,3.59
241026176#5,12.61
241026176#6,23.63
241026176#7,29.44
241026176#8,43.24
241026177#0,12.48
241026177#1,25.68
241026177#2,24.66
241026177#3,162.95
241026177#4,4.71
241026177#5,11.67
241026177#6,8.65
241026178,25.01
241026179,37.94
241026180,54.77
241026181,25.20
241026182,60.88
241026183,25.96
241026185,11.47
241026186#0,26.99
241026186#1,6.81
241026187#0,11.24
241026187#1,32.79
241026188#0,6.42
241026188#1,11.65
241026189#0,11.23
241026189#1,21.42
241026190#0,8.08
241026190#1,7.95
241026190#2,7.21
241026190#3,8.04
241026191#0,5.07
241026191#1,34.02
241026192#0,5.92
241026192#1,29.85
241026193#0,5.66
241026193#1,34.57
241026193#2,36.84
241026194#0,8.22
241026194#1,7.96
241026194#2,37.72
241026195#0,9.44
241026195#1,12.73
241026195#2,39.75
241030735,43.26
241030737#0,90.74
241030737#1,245.66
241030737#2,4.67
241030737#3,310.55
241030737#4,48.20
241030737#5,11.96
241030741#0,109.00
241030741#1,102.90
241030741#13,37.57
241030741#14,190.46
241030741#2,90.85
241030741#3,55.49
241030741#4,19.87
241030741#5,18.77
241030741#6,20.40
241030741#7,12.14
241030741#8,52.75
241030741#9,6.09
241030744,50.84
241030746#0,39.91
241030746#1,60.65
241030749,0.12
241030751#1,11.80
241030751#2,29.17
241030753#0,51.50
241030753#1,28.32
241049160#1,1302.60
241049162#0,20.29
241049162#1,5.98
241049163,15.75
241280576#0,58.79
241280576#1,56.66
241280576#2,56.41
241280576#3,63.26
241280576#4,226.77
241280577#0,523.81
241280577#1,268.34
241346346,354.09
241346348#0,238.89
241346348#1,63.32
241346348#2,70.49
241346348#3,39.73
241346348#4,16.64
241346348#6,68.27
241346359#0,7.54
241346359#1,35.37
241346359#2,74.69
241346359#3,38.89
241346359#4,11.98
241346360,16.71
241346362,9.06
241346366#0,0.20
241346366#1,6.30
241346368,16.08
241346369#0,1.70
241346369#1,10.70
241346371,37.43
241346372,26.75
241500455,30.16
241500456,43.13
241500458,100.38
241500459,88.57
241501812,41.52
241501814#1,53.52
241501814#2,54.02
241501814#3,53.25
241501814#4,54.67
241501814#5,56.89
241501814#6,61.07
241501814#7,58.45
241501814#9,39.66
241560587#0,35.70
241560587#1,41.03
241560588,43.49
241560589#0,60.70
241560589#1,56.38
241560590,19.37
241560591#0,99.96
241560591#1,237.64
241560592,243.15
241560596#0,8.54
241560596#1,297.29
241560596#2,284.26
241560597#0,83.25
241560597#1,98.35
241560597#2,70.09
241560597#3,57.75
241560598,184.14
241560599#0,36.32
241560599#1,96.02
241560599#2,57.18
241560600,24.52
241560602,373.72
243504680#1,158.07
243670909,31.72
243670910#0,39.27
243670910#1,38.53
243670911#0,42.20
243670911#1,55.98
243670912,78.72
243670913#0,32.49
243670913#1,4.93
243670914,60.24
243670915,67.82
243670916,52.83
24371399,725.12
24371409,30.09
24371415,2440.39
24371417,463.90
24371417-AddedOnRampEdge,92.00
24371419,45.67
24371420,0.20
24371421#1,29.23
24371421#3,38.74
24371421#4,97.59
24371421#5,23.74
24371423,131.20
24371425#0,29.07
24371425#1,47.85
24371425#2,10.18
24371426#0,50.38
243848912,33.93
243854352,10.57
243854353,5.03
243854354,5.17
243854355#0,13.68
243854355#1,2.27
243854357#0,6.54
243854357#1,22.52
243854358#0,6.94
243854358#1,17.86
243854358#2,13.18
243980238#1,46.15
243980238#3,142.28
243980239#0,72.27
243980239#1,29.19
243980239#2,115.84
243980239#3,139.19
243980240,213.50
243980241,59.70
243980242,463.18
243982050#0,46.41
243982050#1,47.84
243982050#2,237.96
243982051,43.83
243982052,12.65
243982053,23.85
243982054,23.91
243982055,23.69
243982056,28.42
243982057#0,5.22
243982057#1,16.05
243982058#0,12.55
243982058#1,11.89
243982059#0,4.27
243982059#1,20.12
243982060#0,3.98
243982060#1,5.80
243982060#2,3.87
243982061#0,11.19
243982061#1,4.48
243982061#2,32.44
243982062#0,32.96
243982062#1,9.62
243982062#2,14.67
243982062#3,38.32
243982066#0,42.59
243982066#1,48.10
243982066#2,59.15
243982066#3,53.94
243982066#4,74.10
243982066#5,68.77
243982066#6,80.76
244042939#0,321.52
244042939#1,31.08
244042939#2,200.92
244042939#3,209.75
244042939#4,34.33
244042939#5,38.48
244042939#6,360.70
244042939#7,34.95
244042939#8,239.12
244042940,225.55
244071016,12.46
244071017,14.65
244071018#0,17.30
244071018#1,3.91
244071018#2,21.12
244072607#0,5.78
244072607#1,3.82
244072608,12.82
244087082#0,4.70
244087082#1,15.15
244087082#2,10.64
244087082#3,7.99
244087082#4,13.11
244087082#5,1.42
244087082#6,15.61
244087083#0,215.34
244087083#1,18.66
244087085#0,43.99
244087085#1,26.09
244087086,168.47
244087087#0,1.90
244087087#1,8.65
244087087#2,9.25
244087087#3,17.05
244087088#0,9.03
244087088#1,2.80
244087088#2,13.86
244087088#3,9.57
244087088#4,35.98
244087088#5,65.58
244087089#0,10.39
244087089#1,22.98
244087089#2,15.11
244087089#3,9.48
244087089#4,37.59
244087090,3.43
244087091,7.82
244087092,3.42
244087093,11.25
244087094,7.60
244087095,20.31
244087096#0,9.23
244087096#1,44.91
244087096#2,22.97
244087096#3,17.94
244087097#0,67.83
244087097#1,5.03
244087097#2,21.84
244087097#3,13.67
244087097#4,4.88
244087097#5,11.07
244087097#6,45.45
244087097#7,44.71
244087098,13.80
244087099,5.55
244087100#0,133.92
244087100#1,93.61
244087100#2,19.73
244087100#3,16.62
244087100#4,66.20
244087100#5,12.86
244087100#6,29.71
244087100#7,95.41
244087100#8,74.88
244087101,13.30
244087102,13.34
244087103,8.87
244087104,10.36
244087105,9.62
244087106,28.58
244087107,48.07
244087108#0,7.80
244087108#1,100.66
244090065#0,48.58
244090065#1,76.64
244090065#2,78.62
244090065#3,18.20
244090065#4,25.76
244090066,214.61
244090067,51.47
244090068,24.50
244090069#0,88.04
244090069#1,67.63
244090070,5.03
244090071,34.84
244090073#0,2.18
244090073#1,203.84
244090073#2,322.90
244090073#3,51.96
244090073#4,38.29
244090074#0,11.60
244090074#1,25.66
244090075,79.52
244096853#0,25.91
244096853#1,16.98
244096853#2,21.20
244096853#3,13.05
244096855#0,3.10
244096855#1,9.94
244096855#2,2.99
244096856#0,56.96
244096856#1,95.17
244096858,0.20
244096860,13.77
244096862,14.99
244096863,76.72
244096865#0,29.39
244096865#1,12.80
244096865#2,33.00
244096867,15.71
244096869#0,0.20
244096869#1,5.87
244096870,27.90
244096872,31.98
244096874#0,2.74
244096874#1,52.94
244096874#2,2.75
244096875#0,79.65
244096875#1,31.73
244096875#2,29.42
244096877#0,12.84
244096877#1,14.31
244096877#2,4.51
244096877#3,8.47
244096877#4,48.16
244096880,48.84
24411811#0,72.99
24411811#1,28.16
24411811#10,25.58
24411811#11,21.71
24411811#12,5.76
24411811#13,28.50
24411811#14,29.95
24411811#15,27.14
24411811#16,31.61
24411811#2,16.13
24411811#3,15.17
24411811#4,0.20
24411811#5,5.19
24411811#6,0.20
24411811#7,4.23
24411811#8,0.20
24411811#9,32.28
24411813#0,0.20
24411813#1,15.91
24411813#2,16.96
24411813#3,6.07
24411813#4,47.40
24411813#5,17.40
24411814#0,82.03
24411814#1,68.90
24411814#10,21.68
24411814#11,49.33
24411814#12,54.86
24411814#13,40.80
24411814#14,43.39
24411814#15,92.12
24411814#2,170.92
24411814#4,150.85
24411814#5,55.68
24411814#7,255.48
24411814#8,69.51
24411814#9,52.28
24411815,26.35
24411816,29.75
24411817#0,96.84
24411817#1,101.82
24411817#2,73.22
24411817#3,225.43
24411817#4,6.98
24411817#5,102.89
24411820,216.45
24411821#1,38.14
24411821#2,54.89
24411821#3,56.42
24411821#4,22.50
24411822,25.69
24411825#0,101.29
24411825#1,166.53
24411825#2,6.30
24411825#2-AddedOnRampEdge,92.12
24411825#3,8.64
24411825#4,20.20
24411825#5,13.47
24411825#6,106.54
24411825#7,80.97
24411825#8,119.43
24411825#9,137.66
24411830#0,41.00
24411830#1,45.18
24411830#2,12.68
24411830#3,27.65
24411830#4,82.07
24411831,87.56
24411832#0,353.95
24411832#1,61.28
24411832#3,219.07
24411832#4,54.48
24411832#5,64.65
24411832#6,55.04
24411832#7,64.86
24411833#0,556.34
24411833#1,96.06
244156305#1,41.63
244156305#2,43.03
244159407#0,34.24
244159407#1,11.59
244159407#2,3.91
244159408,70.43
244159409,45.70
244159410#0,40.07
244159410#1,6.34
244159410#2,10.81
244159411#0,48.78
244159411#1,58.69
244159412#0,14.04
244159412#1,14.44
244159412#2,51.11
244159413,22.57
244159414,8.79
244159415,1.56
244159416#0,4.63
244159416#1,47.21
244159416#2,8.68
244159416#3,2.25
244159416#4,21.48
244159416#5,2.33
244159416#6,52.18
244159417,23.29
244159418#0,3.33
244159418#1,1.72
244159418#10,10.39
244159418#2,11.17
244159418#3,3.57
244159418#4,11.42
244159418#5,58.18
244159418#6,10.32
244159418#7,0.20
244159418#8,66.40
244159418#9,44.04
244159419,17.12
244159420,27.08
244159421#0,13.95
244159421#1,0.87
244159421#2,2.34
244159422#0,60.61
244159422#1,48.29
244159422#2,23.39
244159422#3,54.12
244159422#4,18.82
244159422#5,144.50
244159423#0,43.93
244159423#1,17.00
244159423#10,121.43
244159423#11,20.32
244159423#2,97.02
244159423#3,59.43
244159423#4,8.20
244159423#5,40.50
244159423#6,0.20
244159423#7,26.28
244159423#8,0.10
244159423#9,52.21
244159424,20.09
244159425#0,2.72
244159425#1,0.61
244159425#2,17.66
244159426#0,62.68
244159426#1,42.52
244159426#2,53.67
244159427,7.61
244159428,32.69
244159429,20.76
244159430,35.96
244159431,32.51
244159432,31.12
244159433#0,34.26
244159433#1,6.06
244159435#0,30.31
244159435#1,64.87
24419289#0,47.52
24419289#1,32.91
24419289#2,159.06
24419289#3,81.69
24419291,7.00
24419292#0,0.20
24419292#1,21.28
24419292#2,52.87
24419293#0,5.50
24419294,129.45
24419294-AddedOffRampEdge,91.88
24419295,503.02
24419296#0,194.79
24419296#1,96.27
24419298#0,96.56
24419299,46.04
24419300#2,174.45
24419307#0,190.13
24419307#1,55.58
24419307#10,43.29
24419307#11,32.17
24419307#12,10.29
24419307#2,56.02
24419307#3,53.01
24419307#4,64.35
24419307#5,59.26
24419307#6,9.55
24419307#7,42.52
24419307#8,34.89
24419307#9,22.53
244217115,5.33
244217116,32.25
244217117,18.36
244217118,19.94
244217119#1,0.20
244217120,87.64
244217121#0,179.44
244217121#1,7.88
244217122#0,42.85
244217122#1,8.64
244217122#2,8.23
244217122#3,12.84
244217123#1,8.24
244217123#2,11.46
244217123#3,9.87
244375450#0,32.41
244375450#1,31.25
244375450#2,17.29
244375450#3,27.44
244375450#4,22.57
244375450#5,16.84
244375453,28.08
244375454,28.55
244375455,27.80
244375456,54.15
244375528,26.44
244375529,4.91
244375530,4.70
244375531,101.30
244375532#0,6.72
244375532#1,5.32
244375532#2,36.94
244375532#3,35.80
244422989#0,31.94
244422989#1,36.00
244422990,31.95
24444082#0,76.41
24444082#1,2.52
24444082#2,62.97
24444082#5,114.03
24444082#6,118.55
24444083#0,119.01
24444083#1,114.22
24444083#4,62.66
24444083#5,29.01
24444083#6,48.23
24444084#0,57.46
24444084#1,60.60
24444084#2,55.12
24444084#3,30.98
24444085#0,223.11
24444085#1,287.38
24444085#1-AddedOnRampEdge,91.09
24444086#1,43.26
24444087,223.32
24444087-AddedOffRampEdge,91.88
24444088#0,72.86
24444088#1,93.54
24444089#0,44.87
24444089#1,48.29
24444089#2,47.81
24444089#3,48.52
24444090#0,24.22
24444090#1,433.70
24444092,495.34
24444094,24.90
24444095#0,16.43
24444095#1,26.84
24444098#0,134.95
24444098#1,77.67
24444098#2,118.35
24444098#3,106.41
24444098#4,90.39
24444098#5,6.50
24444098#6,101.75
24444098#7,137.34
24444098#8,101.45
24445784,255.28
24445785,196.91
24445786#0,363.17
24445786#1,63.72
24445788,78.24
24445789#0,110.49
24445789#1,584.37
24445790,228.53
24445791,57.21
24445792,292.34
24445793#0,52.33
24445793#1,23.28
24445793#2,23.89
24445793#3,24.75
24445793#4,21.94
24445795#0,89.23
24445795#1,63.36
24445795#2,49.21
24445796#0,219.18
24445796#1,79.46
24445796#2,91.93
24445796#3,224.84
24445796#4,53.54
24445796#5,113.46
24445796#6,3.44
24445797#1,89.80
24445797#2,224.06
24445797#3,62.92
24445797#4,83.15
24445797#5,65.66
24445797#6,75.65
24445797#7,49.98
24445797#8,48.47
24445798,179.08
24445801#0,45.60
24445801#1,19.06
24445802,448.30
24445803,158.61
24445804#0,91.67
24445804#1,47.67
24445804#2,80.72
24445804#3,125.84
24445804#4,29.38
24445805#0,59.80
24445805#1,93.64
24445805#10,41.44
24445805#12,45.44
24445805#13,48.05
24445805#14,48.20
24445805#15,69.99
24445805#16,49.41
24445805#17,21.52
24445805#18,27.86
24445805#19,132.89
24445805#2,44.93
24445805#3,15.79
24445805#4,13.74
24445805#6,39.34
24445805#8,39.83
24445806#0,36.01
24445806#1,98.66
24445806#2,42.25
24445806#3,112.34
24445806#4,91.68
24445808,374.47
24445809#1,111.18
24445809#2,11.51
24445810,568.98
24445811#0,0.20
24445811#1,122.33
24472361#0,248.78
24472361#1,59.00
24472361#2,54.26
24472361#3,205.23
24472361#4,115.19
24472362,140.79
244769663,7.30
244769664,6.34
244769665#1,37.46
244846730#0,20.85
244846730#3,38.33
244847757#0,7.12
244847757#1,30.25
244856608#0,7.51
244856608#1,51.00
244856608#10,73.24
244856608#11,18.34
244856608#12,0.20
244856608#2,136.67
244856608#3,33.24
244856608#4,84.14
244856608#5,27.01
244856608#6,40.36
244856608#7,37.94
244856608#8,42.19
244856608#9,40.90
244856609,23.79
244856610,16.77
244857675,9.63
244857680,17.30
244862334#0,65.26
244862334#1,64.18
244862335,7.62
244866120#0,13.50
244866120#1,29.23
244866120#10,197.06
244866120#11,43.07
244866120#2,240.35
244866120#3,43.63
244866120#4,208.36
244866120#5,31.07
244866120#6,141.56
244866120#7,45.37
244866120#8,51.35
244866120#9,16.11
244866120#9-AddedOnRampEdge,91.64
244866124#0,100.53
244866124#1,41.69
244916707,100.32
244967624#0,25.82
244967624#1,73.11
244967624#10,9.25
244967624#11,7.37
244967624#12,9.95
244967624#13,10.10
244967624#14,8.52
244967624#16,20.87
244967624#17,8.70
244967624#18,9.74
244967624#19,6.56
244967624#2,6.83
244967624#20,7.67
244967624#22,1.79
244967624#23,7.70
244967624#24,10.04
244967624#25,6.94
244967624#26,7.19
244967624#28,5.29
244967624#3,9.13
244967624#4,6.74
244967624#5,7.98
244967624#6,7.16
244967624#7,15.92
244967624#8,14.69
244967624#9,28.27
244967625,47.93
244967626,29.21
244967627,59.38
244967628,53.17
244967629,22.15
244967630,51.29
244967631,33.62
244967632,28.23
244967633,29.97
244967634,57.91
244967635,56.07
244967636,69.96
244967637,55.59
244967638,34.08
244967639#0,0.20
244967640,42.50
244967641,15.96
244967642,68.56
244967643,39.30
244967644,34.95
244967645,34.45
244967646,45.10
244967647,55.93
244967648,69.60
244967649,58.99
244967650,50.98
244967651,54.59
244967652,7.95
244967653,13.74
244967654,16.72
244967655,24.56
244967656,62.73
244967657,26.14
244967658,47.48
244967659,51.22
244967660#1,4.32
244967661#0,6.93
244967661#1,24.05
244967661#10,6.98
244967661#11,7.27
244967661#12,8.19
244967661#13,7.53
244967661#14,6.62
244967661#15,9.32
244967661#16,5.85
244967661#17,8.10
244967661#18,7.94
244967661#19,8.46
244967661#2,14.42
244967661#20,23.21
244967661#21,13.92
244967661#22,12.55
244967661#23,13.34
244967661#24,8.92
244967661#25,39.23
244967661#3,4.02
244967661#4,8.49
244967661#5,8.16
244967661#6,8.52
244967661#7,9.87
244967661#8,3.99
244967661#9,3.21
244967662,20.74
244967663#0,79.50
244967663#1,13.58
244967663#10,10.24
244967663#11,4.60
244967663#12,8.02
244967663#13,7.78
244967663#14,6.19
244967663#15,8.04
244967663#16,6.38
244967663#17,5.20
244967663#18,3.11
244967663#19,3.96
244967663#2,8.56
244967663#20,20.60
244967663#21,7.66
244967663#22,7.24
244967663#23,7.64
244967663#24,3.43
244967663#25,12.60
244967663#26,6.64
244967663#27,8.20
244967663#28,7.22
244967663#29,7.78
244967663#3,8.66
244967663#30,6.54
244967663#31,7.46
244967663#32,5.78
244967663#33,5.84
244967663#35,1.53
244967663#36,6.84
244967663#37,18.70
244967663#4,10.67
244967663#5,8.70
244967663#6,21.26
244967663#7,23.08
244967663#8,9.65
244967663#9,8.38
244967664#0,9.89
244967664#1,9.36
244967664#10,9.07
244967664#11,8.14
244967664#12,9.01
244967664#13,7.72
244967664#14,5.72
244967664#15,0.40
244967664#16,8.74
244967664#18,7.73
244967664#19,8.59
244967664#2,8.81
244967664#20,6.52
244967664#21,7.09
244967664#22,7.43
244967664#23,6.27
244967664#24,9.15
244967664#25,3.51
244967664#26,5.54
244967664#27,1.96
244967664#3,9.57
244967664#4,9.11
244967664#5,8.55
244967664#6,9.37
244967664#7,29.29
244967664#8,11.38
244967664#9,8.56
244977462#0,89.11
244977462#1,10.00
244977462#11,8.93
244977462#2,9.84
244977462#3,8.47
244977462#4,9.55
244977462#5,40.42
244977462#7,4.14
244977463,65.20
244977464,80.03
244977465,85.88
244977466,55.23
244977467,55.21
244977468,65.61
244977469,55.66
244977470,60.23
244977471,14.26
244977472,58.02
244977473,37.30
244977474,79.71
244977475,34.60
244977476,28.36
244977477,89.54
244977478,18.40
244977479,21.16
244977480,29.43
244977481,83.93
244977482,21.11
244977483,45.33
244977484,45.14
244977485,74.58
244977486,35.54
244977487,50.23
244977488,81.95
