edge_id,length
:-12618_6,5.18
:-12618_2,5.13
:-12618_3,10.60
:-12618_4,5.29
:-12618_5,9.67
:-12622_0,8.53
:-12622_1,10.16
:-12622_2,5.72
:-12622_4,3.66
:-12622_7,9.03
:-12622_5,5.85
:-12622_6,12.85
:-12624_0,5.88
:-12624_1,18.23
:-12624_3,11.89
:-12624_6,11.56
:-12666_0,5.00
:-12666_1,9.03
:-12666_3,6.23
:-12666_5,3.52
:-12666_8,8.35
:-12666_6,6.00
:-12666_7,13.12
:-12678_0,5.15
:-12678_1,6.21
:-12678_3,6.18
:-12678_5,10.77
:-12692_0,4.98
:-12692_1,9.10
:-12692_4,8.31
:-12692_7,3.64
:-12692_11,11.97
:-12692_8,5.03
:-12692_9,17.35
:-1270_0,8.55
:-1270_2,3.72
:-1270_8,8.90
:-1270_3,5.40
:-1270_4,13.56
:-1270_5,5.08
:-1270_6,9.21
:-12726_0,5.15
:-12726_1,11.27
:-12726_2,6.81
:-12726_4,8.03
:-12734_0,5.01
:-12734_1,9.55
:-12734_2,10.36
:-12734_3,5.06
:-12734_4,9.55
:-12734_5,5.29
:-12734_12,5.08
:-12734_6,5.01
:-12734_7,9.54
:-12734_8,10.36
:-12734_9,5.07
:-12734_10,9.55
:-12734_11,5.28
:-12734_13,5.07
:-12752_0,9.91
:-12752_3,10.08
:-12752_4,21.04
:-12752_5,10.08
:-12752_7,21.04
:-12772_0,7.58
:-12772_2,3.00
:-12772_8,9.10
:-12772_3,5.75
:-12772_4,14.07
:-12772_5,5.17
:-12772_6,8.94
:-128_0,8.87
:-128_1,4.82
:-128_6,5.67
:-128_2,5.04
:-128_3,10.03
:-128_4,5.33
:-128_5,9.31
:-12800_0,13.70
:-12800_1,14.76
:-12800_2,7.35
:-12800_4,14.73
:-12800_5,7.37
:-12800_7,15.10
:-12818_0,5.21
:-12818_1,9.50
:-12818_2,9.48
:-12818_3,5.29
:-12818_6,5.29
:-12818_4,5.06
:-12818_5,10.33
:-12840_0,7.96
:-12840_2,6.50
:-12840_4,16.12
:-12878_0,5.34
:-12878_1,12.73
:-12878_3,5.88
:-12878_14,9.22
:-12878_4,7.52
:-12878_5,17.43
:-12878_6,14.25
:-12878_7,5.21
:-12878_8,12.13
:-12878_10,4.97
:-12878_15,10.29
:-12878_11,9.12
:-12878_12,18.04
:-12878_13,15.00
:-12904_0,9.27
:-12904_1,5.10
:-12904_6,5.10
:-12904_2,4.98
:-12904_3,10.21
:-12904_4,4.97
:-12904_5,9.42
:-12922_0,4.68
:-12922_1,8.47
:-12922_2,5.94
:-12922_3,4.13
:-12922_6,4.38
:-12922_4,4.88
:-12922_5,8.98
:-12936_0,3.15
:-12936_1,1.46
:-12958_0,11.17
:-12958_1,4.32
:-12958_6,7.78
:-12958_2,9.42
:-12958_3,15.23
:-12958_4,6.27
:-12958_5,11.38
:-12962_0,8.62
:-12962_2,4.17
:-12962_8,8.71
:-12962_3,4.96
:-12962_4,12.77
:-12962_5,4.99
:-12962_6,9.21
:-12994_0,6.39
:-12994_1,16.70
:-12994_3,5.19
:-12994_4,9.59
:-12994_7,9.59
:-12994_10,3.37
:-12994_11,12.33
:-13000_0,6.76
:-13000_1,16.26
:-13000_2,16.22
:-13000_3,17.19
:-13000_4,8.21
:-13000_6,4.97
:-13000_7,11.11
:-13014_0,5.32
:-13014_1,8.49
:-13014_2,6.12
:-13014_3,5.76
:-1304_0,5.33
:-1304_1,10.70
:-1304_2,5.09
:-1304_3,9.50
:-1304_4,9.46
:-1304_5,5.01
:-1304_6,5.31
:-13062_0,7.39
:-13062_2,6.16
:-13062_4,15.33
:-13132_0,5.19
:-13132_1,1.69
:-13134_0,6.07
:-13134_1,9.67
:-13134_2,9.67
:-13134_3,5.48
:-13134_6,6.08
:-13134_4,5.30
:-13134_5,10.53
:-13188_0,7.97
:-13188_2,4.68
:-13188_8,8.96
:-13188_3,5.10
:-13188_4,12.36
:-13188_5,5.49
:-13188_6,9.05
:-13226_0,5.02
:-13226_1,9.52
:-13226_2,5.30
:-13226_12,5.07
:-13226_3,5.01
:-13226_4,9.52
:-13226_5,10.33
:-13226_6,5.04
:-13226_7,9.51
:-13226_8,5.26
:-13226_13,5.06
:-13226_9,5.02
:-13226_10,9.56
:-13226_11,10.35
:-13232_0,9.03
:-13232_2,4.74
:-13232_8,9.41
:-13232_3,5.19
:-13232_4,12.76
:-13232_5,5.71
:-13232_6,9.41
:-13248_0,9.29
:-13248_1,4.92
:-13248_6,5.33
:-13248_2,5.44
:-13248_3,10.76
:-13248_4,5.10
:-13248_5,9.45
:-13258_0,7.74
:-13258_1,2.53
:-13298_0,5.08
:-13298_1,6.24
:-13310_0,9.39
:-13310_1,5.09
:-13310_6,5.18
:-13310_2,5.08
:-13310_3,10.37
:-13310_4,5.01
:-13310_5,9.46
:-13314_0,6.49
:-13314_2,2.07
:-13314_6,8.84
:-13314_3,5.36
:-13314_4,6.57
:-1332_0,10.24
:-1332_1,4.56
:-1332_9,9.43
:-1332_2,9.42
:-1332_3,4.88
:-1332_10,8.47
:-1332_4,5.05
:-1332_5,10.76
:-1332_6,5.44
:-1332_7,16.46
:-1332_8,10.54
:-13322_0,9.62
:-13322_1,4.88
:-13322_6,5.59
:-13322_2,5.86
:-13322_3,11.33
:-13322_4,5.24
:-13322_5,9.62
:-13324_0,5.05
:-13324_1,10.34
:-13324_2,5.16
:-13324_3,9.51
:-13324_4,9.51
:-13324_5,5.26
:-13324_6,5.26
:-13350_0,5.10
:-13350_1,16.51
:-13350_2,5.04
:-13350_4,4.96
:-13372_0,8.24
:-13372_2,4.50
:-13372_8,9.45
:-13372_3,5.15
:-13372_4,12.43
:-13372_5,5.66
:-13372_6,9.14
:-1338_0,5.13
:-1338_1,12.99
:-1338_3,4.89
:-1338_14,9.69
:-1338_4,6.46
:-1338_5,17.41
:-1338_6,15.09
:-1338_7,5.36
:-1338_8,11.18
:-1338_10,5.88
:-1338_15,9.47
:-1338_11,9.47
:-1338_12,17.77
:-1338_13,13.83
:-13390_0,9.64
:-13390_1,5.52
:-13390_6,5.52
:-13390_2,5.17
:-13390_3,10.45
:-13390_4,5.58
:-13390_5,9.58
:-13398_0,4.79
:-13398_1,8.25
:-13398_2,5.42
:-13398_3,3.28
:-13398_6,4.99
:-13398_4,5.33
:-13398_5,9.46
:-13406_0,4.81
:-13406_1,4.94
:-13406_2,8.90
:-13430_0,9.51
:-13430_1,5.28
:-13430_6,5.28
:-13430_2,5.06
:-13430_3,10.34
:-13430_4,5.20
:-13430_5,9.51
:-13432_0,4.86
:-13432_1,8.81
:-13432_2,7.13
:-13432_3,4.37
:-13432_6,4.74
:-13432_4,5.17
:-13432_5,9.72
:-13434_0,9.49
:-13434_1,5.37
:-13434_6,5.37
:-13434_2,5.10
:-13434_3,10.34
:-13434_4,5.36
:-13434_5,9.51
:-13438_0,5.44
:-13438_1,16.17
:-13438_2,13.08
:-13438_3,5.12
:-13438_4,10.05
:-13438_6,4.65
:-13438_14,8.61
:-13438_7,5.13
:-13438_8,16.23
:-13438_9,13.43
:-13438_10,5.06
:-13438_11,9.68
:-13438_13,4.54
:-13438_15,8.76
:-13460_0,9.46
:-13460_1,5.17
:-13460_6,5.17
:-13460_2,5.00
:-13460_3,10.30
:-13460_4,5.02
:-13460_5,9.49
:-13462_0,9.65
:-13462_1,4.85
:-13462_6,5.66
:-13462_2,6.00
:-13462_3,11.49
:-13462_4,5.28
:-13462_5,9.65
:-13464_0,5.06
:-13464_1,9.45
:-13464_2,9.33
:-13464_3,5.00
:-13464_6,5.25
:-13464_4,5.25
:-13464_5,10.56
:-13472_0,5.02
:-13472_1,10.35
:-13472_2,5.07
:-13472_3,9.51
:-13472_4,9.54
:-13472_5,5.32
:-13472_6,5.10
:-13478_0,6.55
:-13478_1,16.30
:-13478_2,11.65
:-13478_3,9.24
:-13478_5,4.21
:-13478_11,8.74
:-13478_6,5.19
:-13478_7,6.36
:-13478_12,6.98
:-13478_8,5.04
:-13478_9,9.42
:-13484_0,9.62
:-13484_2,4.72
:-13484_8,8.94
:-13484_3,5.10
:-13484_4,13.06
:-13484_5,5.33
:-13484_6,9.55
:-13500_0,4.89
:-13500_1,8.35
:-13500_2,5.60
:-13500_3,8.35
:-13500_4,5.61
:-13500_5,4.17
:-13500_6,5.68
:-13502_0,6.35
:-13502_1,5.23
:-13502_2,7.94
:-13502_3,6.28
:-136_0,6.25
:-136_3,6.22
:-13602_0,11.75
:-13602_1,25.68
:-13602_2,8.67
:-13602_16,10.15
:-13602_3,5.41
:-13602_4,15.96
:-13602_7,5.80
:-13602_17,14.69
:-13602_8,12.38
:-13602_9,25.82
:-13602_10,9.62
:-13602_18,9.35
:-13602_11,5.43
:-13602_12,16.26
:-13602_15,6.06
:-13602_19,14.31
:-13608_0,15.24
:-13608_2,5.93
:-13608_8,9.66
:-13608_3,4.99
:-13608_4,15.32
:-13608_5,5.30
:-13608_6,15.82
:-13610_0,5.30
:-13610_1,6.26
:-13628_0,5.08
:-13628_1,17.25
:-13628_3,5.30
:-13628_4,9.49
:-13628_7,9.35
:-13628_10,4.31
:-13628_11,12.29
:-13652_0,7.65
:-13652_2,8.34
:-13652_4,15.21
:-13658_0,5.07
:-13658_1,9.57
:-13658_2,9.71
:-13658_3,5.33
:-13658_6,5.11
:-13658_4,5.19
:-13658_5,10.63
:-1366_0,8.86
:-1366_1,15.80
:-1366_2,3.43
:-1366_3,9.51
:-1366_4,17.46
:-1366_6,15.72
:-1366_8,5.51
:-1366_9,11.53
:-13664_0,5.23
:-13664_1,10.68
:-13664_2,5.08
:-13664_3,9.58
:-13664_4,9.72
:-13664_5,5.32
:-13664_6,5.13
:-13668_0,9.82
:-13668_1,5.68
:-13668_6,5.68
:-13668_2,5.25
:-13668_3,10.57
:-13668_4,5.83
:-13668_5,9.67
:-13682_0,7.08
:-13682_1,16.28
:-13682_2,5.58
:-13682_3,10.05
:-13682_5,10.04
:-13682_7,3.32
:-13682_8,9.88
:-13684_0,4.66
:-13684_1,4.74
:-13684_2,7.45
:-13686_0,8.54
:-13686_1,5.49
:-13686_6,6.50
:-13686_2,5.40
:-13686_3,10.02
:-13686_4,6.87
:-13686_5,9.58
:-13696_0,5.12
:-13696_1,9.53
:-13696_2,9.53
:-13696_3,5.00
:-13696_6,5.36
:-13696_4,5.40
:-13696_5,10.81
:-13722_0,6.03
:-13722_1,20.11
:-13722_3,5.03
:-13722_4,15.18
:-13722_7,12.74
:-13722_9,4.73
:-13722_10,12.57
:-1376_0,5.59
:-1376_1,10.06
:-1376_2,9.97
:-1376_3,4.52
:-1376_6,6.37
:-1376_4,7.17
:-1376_5,12.73
:-13788_0,9.55
:-13788_1,4.97
:-13788_6,5.42
:-13788_2,5.52
:-13788_3,10.94
:-13788_4,5.15
:-13788_5,9.55
:-13794_0,5.07
:-13794_1,9.50
:-13794_3,9.49
:-13794_5,4.28
:-13794_8,8.75
:-13794_6,5.25
:-13794_7,13.50
:-138_0,5.03
:-138_1,9.53
:-138_2,9.59
:-138_3,5.31
:-138_6,5.06
:-138_4,5.07
:-138_5,10.44
:-13838_0,5.61
:-13838_1,5.02
:-13840_0,5.50
:-13840_1,10.77
:-13840_2,5.11
:-13840_3,9.41
:-13840_4,9.14
:-13840_5,4.69
:-13840_6,5.48
:-13846_0,5.25
:-13846_1,10.61
:-13846_2,5.07
:-13846_3,9.49
:-13846_4,9.45
:-13846_5,5.04
:-13846_6,5.27
:-13848_0,9.51
:-13848_1,5.30
:-13848_6,5.30
:-13848_2,5.07
:-13848_3,10.34
:-13848_4,5.23
:-13848_5,9.51
:-13860_0,9.03
:-13860_2,4.46
:-13860_8,8.92
:-13860_3,5.05
:-13860_4,12.85
:-13860_5,5.24
:-13860_6,9.35
:-13862_0,9.52
:-13862_1,5.34
:-13862_6,5.34
:-13862_2,5.08
:-13862_3,10.35
:-13862_4,5.28
:-13862_5,9.52
:-13880_0,12.17
:-13880_1,21.70
:-13880_2,6.69
:-13880_3,14.14
:-13880_5,14.37
:-13880_7,3.52
:-13880_8,13.02
:-13888_0,6.27
:-13888_1,11.93
:-13888_2,4.84
:-13888_3,9.21
:-13888_5,5.01
:-13888_7,3.93
:-13888_8,8.05
:-13920_0,9.67
:-13920_3,5.01
:-13920_11,13.08
:-13920_4,5.30
:-13920_5,17.05
:-13920_7,6.08
:-13920_8,9.67
:-13922_0,47.35
:-13922_1,47.50
:-13926_0,9.78
:-13926_1,5.55
:-13926_6,6.37
:-13926_2,5.39
:-13926_3,10.64
:-13926_4,6.39
:-13926_5,9.78
:-13928_0,11.18
:-13928_1,5.23
:-13928_6,6.14
:-13928_2,6.24
:-13928_3,12.31
:-13928_4,5.48
:-13928_5,10.20
:-13942_0,4.95
:-13942_1,8.85
:-13942_2,7.08
:-13942_3,4.23
:-13942_6,4.87
:-13942_4,5.53
:-13942_5,10.13
:-13968_0,6.82
:-13968_1,17.23
:-13968_2,18.56
:-13968_3,6.94
:-13968_4,19.17
:-13968_6,8.09
:-13968_15,10.25
:-13968_7,5.31
:-13968_8,17.04
:-13968_10,15.75
:-13968_11,5.01
:-13968_12,19.33
:-13968_14,6.51
:-13968_16,10.14
:-13998_0,10.86
:-13998_1,3.25
:-14020_0,5.31
:-14020_1,9.40
:-14020_2,8.19
:-14020_3,4.25
:-14020_6,5.54
:-14020_4,6.60
:-14020_5,11.61
:-14022_0,8.00
:-14022_2,5.98
:-14022_3,15.78
:-14022_4,5.98
:-14022_5,15.78
:-14022_6,6.03
:-14026_0,7.73
:-14026_1,11.47
:-14026_2,11.97
:-14026_3,5.40
:-14026_4,11.30
:-14026_5,6.07
:-14026_12,5.78
:-14026_6,7.14
:-14026_7,11.04
:-14026_8,11.28
:-14026_9,5.23
:-14026_10,11.26
:-14026_11,5.82
:-14026_13,6.10
:-14030_0,9.51
:-14030_1,5.06
:-14030_6,5.28
:-14030_2,5.24
:-14030_3,10.61
:-14030_4,5.07
:-14030_5,9.51
:-14058_0,4.64
:-14058_1,10.40
:-14058_6,3.31
:-14058_2,5.85
:-14058_3,6.39
:-14058_4,5.05
:-14058_5,6.14
:-14074_0,8.80
:-14074_1,4.76
:-14074_6,5.62
:-14074_2,5.01
:-14074_3,9.99
:-14074_4,5.25
:-14074_5,9.28
:-14080_0,4.81
:-14080_1,5.11
:-14080_2,8.95
:-14086_0,6.49
:-14086_2,9.54
:-14092_0,5.15
:-14092_1,10.11
:-14092_4,4.60
:-14092_16,12.35
:-14092_5,5.49
:-14092_6,23.01
:-14092_7,9.04
:-14092_17,6.84
:-14092_8,5.29
:-14092_9,10.05
:-14092_12,3.80
:-14092_18,12.34
:-14092_13,6.01
:-14092_14,23.64
:-14092_15,10.83
:-14092_19,6.21
:-14104_0,7.20
:-14104_1,4.34
:-14104_6,4.82
:-14104_2,5.32
:-14104_3,9.92
:-14104_4,4.90
:-14104_5,8.84
:-14114_0,4.88
:-14114_1,5.09
:-14114_2,8.33
:-14142_0,9.87
:-14142_1,5.63
:-14142_6,6.33
:-14142_2,5.40
:-14142_3,10.69
:-14142_4,6.40
:-14142_5,9.81
:-14146_0,5.57
:-14146_2,4.02
:-14146_8,8.48
:-14146_3,4.88
:-14146_4,12.24
:-14146_5,7.00
:-14146_6,9.78
:-14148_0,6.86
:-14148_1,19.43
:-14148_4,18.87
:-14148_7,5.79
:-14148_11,16.82
:-14148_8,13.99
:-14148_9,35.90
:-14160_0,10.30
:-14160_2,4.32
:-14160_8,8.97
:-14160_3,5.74
:-14160_4,14.40
:-14160_5,5.23
:-14160_6,9.82
:-14174_0,5.18
:-14174_1,9.91
:-14174_2,10.76
:-14174_3,6.28
:-14174_4,10.09
:-14174_5,5.46
:-14174_12,5.11
:-14174_6,5.29
:-14174_7,10.69
:-14174_8,10.95
:-14174_9,5.25
:-14174_10,9.81
:-14174_11,5.05
:-14174_13,6.02
:-14184_0,4.85
:-14184_1,5.11
:-14254_0,5.14
:-14254_1,10.36
:-14254_2,5.84
:-14254_12,5.01
:-14254_3,5.37
:-14254_4,9.89
:-14254_5,10.76
:-14254_6,5.10
:-14254_7,9.94
:-14254_8,5.07
:-14254_13,5.87
:-14254_9,6.49
:-14254_10,10.39
:-14254_11,10.90
:-1426_0,5.27
:-1426_1,4.92
:-1426_2,7.57
:-1426_3,5.90
:-14272_0,5.08
:-14272_1,12.30
:-14272_2,15.97
:-14278_0,9.43
:-14278_2,4.21
:-14278_8,8.78
:-14278_3,5.30
:-14278_4,13.56
:-14278_5,5.08
:-14278_6,9.49
:-14304_0,4.76
:-14304_1,4.65
:-14304_2,8.55
:-14316_0,6.30
:-14316_1,1.88
:-14316_2,3.45
:-14370_0,5.75
:-14370_1,4.35
:-14370_2,2.98
:-14370_3,2.89
:-14376_0,5.05
:-14376_1,9.29
:-14376_4,8.86
:-14376_7,3.96
:-14376_11,12.03
:-14376_8,7.91
:-14384_0,5.35
:-14384_1,9.60
:-14384_3,4.22
:-14384_14,8.82
:-14384_4,5.40
:-14384_5,16.83
:-14384_6,8.35
:-14384_15,5.30
:-14384_7,5.23
:-14384_8,9.77
:-14384_10,4.79
:-14384_16,8.93
:-14384_11,5.11
:-14384_12,16.33
:-14384_13,6.89
:-14384_17,6.22
:-14388_0,12.90
:-14388_1,19.97
:-14388_4,22.04
:-14388_7,8.52
:-14388_11,18.74
:-14388_8,6.08
:-14388_9,24.05
:-14412_0,23.02
:-14412_2,23.00
:-14416_0,6.44
:-14416_1,9.95
:-14416_2,10.32
:-14416_3,6.08
:-14416_6,6.08
:-14416_4,5.45
:-14416_5,10.95
:-14448_0,5.75
:-14448_1,5.02
:-14450_0,5.51
:-14450_1,5.13
:-14456_0,6.59
:-14456_2,9.30
:-14488_0,9.52
:-14488_1,4.97
:-14488_6,5.40
:-14488_2,5.49
:-14488_3,10.90
:-14488_4,5.14
:-14488_5,9.53
:-14500_0,5.06
:-14500_1,10.35
:-14500_2,5.22
:-14500_3,9.51
:-14500_4,9.52
:-14500_5,5.30
:-14500_6,5.30
:-14502_0,0.10
:-14502_1,2.97
:-14508_0,4.97
:-14508_1,9.65
:-14508_2,6.11
:-14508_4,2.87
:-14508_3,10.21
:-14512_0,10.57
:-14512_1,16.54
:-14512_3,6.80
:-14512_14,10.17
:-14512_4,5.18
:-14512_5,17.77
:-14512_6,16.12
:-14512_7,6.33
:-14512_8,16.32
:-14512_10,5.60
:-14512_15,9.73
:-14512_11,6.45
:-14512_12,17.62
:-14512_13,17.30
:-14514_0,5.03
:-14514_1,10.27
:-14514_2,5.13
:-14514_3,9.46
:-14514_4,9.38
:-14514_5,5.22
:-14514_6,5.22
:-14526_0,9.67
:-14526_1,4.84
:-14526_6,5.68
:-14526_2,6.05
:-14526_3,11.54
:-14526_4,5.29
:-14526_5,9.67
:-14550_0,5.03
:-14550_1,10.29
:-14550_2,4.99
:-14550_3,9.43
:-14550_4,9.29
:-14550_5,5.08
:-14550_6,5.14
:-14564_0,9.21
:-14564_1,5.09
:-14564_6,5.32
:-14564_2,5.02
:-14564_3,10.19
:-14564_4,5.16
:-14564_5,9.41
:-1458_0,28.41
:-1458_3,8.84
:-1458_11,17.74
:-1458_4,4.23
:-1458_5,30.84
:-1458_7,22.66
:-1458_8,28.85
:-14588_0,6.86
:-14588_1,12.28
:-14588_2,5.48
:-14588_3,9.83
:-14588_4,9.51
:-14588_5,4.28
:-14588_6,6.30
:-146_0,8.41
:-146_1,4.72
:-146_6,5.06
:-146_2,5.26
:-146_3,10.24
:-146_4,4.98
:-146_5,9.17
:-14600_0,4.80
:-14600_1,8.58
:-14600_2,6.24
:-14600_3,4.09
:-14600_6,4.56
:-14600_4,5.21
:-14600_5,9.50
:-1462_0,1.07
:-1462_1,3.28
:-14622_0,5.01
:-14622_1,10.31
:-14622_2,5.03
:-14622_3,9.49
:-14622_4,9.48
:-14622_5,5.18
:-14622_6,5.18
:-14656_0,5.17
:-14656_1,9.51
:-14656_2,9.51
:-14656_3,5.27
:-14656_6,5.27
:-14656_4,5.05
:-14656_5,10.34
:-1466_0,8.88
:-1466_2,4.12
:-1466_8,8.72
:-1466_3,5.10
:-1466_4,13.12
:-1466_5,5.00
:-1466_6,9.30
:-14664_0,8.50
:-14664_2,11.46
:-14664_4,15.52
:-14672_0,9.36
:-14672_1,5.09
:-14672_6,5.17
:-14672_2,5.07
:-14672_3,10.35
:-14672_4,5.01
:-14672_5,9.45
:-14718_0,9.11
:-14718_3,3.72
:-14718_11,12.05
:-14718_4,5.19
:-14718_5,17.86
:-14718_7,5.05
:-14718_8,9.38
:-14736_0,5.36
:-14736_1,6.53
:-14736_3,6.96
:-14736_5,2.21
:-14736_6,8.78
:-1474_0,4.75
:-1474_1,5.19
:-1474_2,8.57
:-14740_0,9.45
:-14740_1,16.74
:-14740_3,15.71
:-14740_5,7.62
:-14740_8,11.99
:-14740_6,5.59
:-14740_7,15.96
:-14764_0,5.33
:-14764_1,9.52
:-14764_2,9.52
:-14764_3,5.36
:-14764_6,5.36
:-14764_4,5.09
:-14764_5,10.36
:-14780_0,5.27
:-14780_1,10.35
:-14780_2,11.31
:-14780_3,6.91
:-14780_4,10.72
:-14780_5,5.34
:-14780_12,5.58
:-14780_6,5.14
:-14780_7,10.80
:-14780_8,11.36
:-14780_9,6.24
:-14780_10,10.63
:-14780_11,4.93
:-14780_13,6.40
:-14784_0,25.87
:-14784_1,37.69
:-14784_2,43.98
:-14784_3,9.82
:-14784_4,28.08
:-14784_7,17.46
:-14784_16,15.99
:-14784_8,24.77
:-14784_9,34.43
:-14784_10,15.07
:-14784_11,5.16
:-14784_12,29.79
:-14784_15,31.98
:-14786_0,5.33
:-14786_1,9.41
:-14786_2,9.18
:-14786_3,5.07
:-14786_6,5.53
:-14786_4,5.06
:-14786_5,10.18
:-148_0,4.98
:-148_1,7.99
:-148_3,4.80
:-14818_0,8.21
:-14818_2,3.08
:-14818_8,9.25
:-14818_3,6.04
:-14818_4,14.60
:-14818_5,5.27
:-14818_6,9.19
:-14832_0,6.39
:-14832_1,9.63
:-14832_2,9.30
:-14832_3,5.18
:-14832_6,6.58
:-14832_4,5.35
:-14832_5,10.39
:-1484_0,7.08
:-1484_1,5.20
:-1484_2,8.14
:-1484_3,6.50
:-14844_0,0.10
:-14844_2,0.10
:-14886_0,2.53
:-14886_1,7.74
:-14904_0,6.22
:-14904_1,1.77
:-14904_2,3.41
:-14906_0,9.59
:-14906_2,4.31
:-14906_8,8.75
:-14906_3,5.28
:-14906_4,13.57
:-14906_5,5.08
:-14906_6,9.54
:-1496_0,8.25
:-1496_2,3.56
:-1496_8,8.93
:-1496_3,5.44
:-1496_4,13.59
:-1496_5,5.09
:-1496_6,9.12
:-14966_0,9.50
:-14966_1,5.21
:-14966_6,5.12
:-14966_2,5.12
:-14966_3,10.47
:-14966_4,5.03
:-14966_5,9.50
:-14976_0,8.92
:-14976_3,3.52
:-14976_11,12.11
:-14976_4,5.32
:-14976_5,18.12
:-14976_7,5.08
:-14976_8,9.32
:-14978_0,8.93
:-14978_1,4.88
:-14978_6,5.83
:-14978_2,5.09
:-14978_3,10.08
:-14978_4,5.50
:-14978_5,9.35
:-15004_0,5.01
:-15004_1,9.92
:-15004_2,5.27
:-15004_3,9.25
:-15004_4,8.65
:-15004_5,5.18
:-15004_6,5.18
:-15006_0,10.38
:-15006_1,5.68
:-15006_6,5.13
:-15006_2,5.50
:-15006_3,11.23
:-15006_4,5.22
:-15006_5,9.79
:-15010_0,5.02
:-15010_1,13.34
:-15010_4,4.92
:-15010_5,22.16
:-15010_6,5.60
:-15010_10,2.45
:-15010_7,11.07
:-15010_8,17.64
:-1502_0,5.45
:-1502_1,9.74
:-1502_2,10.19
:-1502_3,5.84
:-1502_6,5.27
:-1502_4,5.19
:-1502_5,10.72
:-15034_0,11.86
:-15034_1,15.00
:-15034_2,14.88
:-15034_3,5.32
:-15034_4,14.76
:-15034_5,13.09
:-15034_6,4.91
:-15034_7,15.33
:-15034_8,3.86
:-15034_12,10.55
:-15034_9,5.48
:-15034_10,15.31
:-15034_11,16.99
:-15036_0,5.76
:-15036_1,11.33
:-15036_2,12.37
:-15036_3,8.07
:-15036_4,11.38
:-15036_5,4.92
:-15036_12,5.54
:-15036_6,5.03
:-15036_7,12.14
:-15036_8,12.36
:-15036_9,7.96
:-15036_10,12.10
:-15036_11,6.12
:-15036_13,7.26
:-15052_0,4.95
:-15052_1,9.34
:-15052_2,9.03
:-15052_3,4.91
:-15052_6,5.18
:-15052_4,4.96
:-15052_5,10.11
:-15072_0,7.33
:-15072_1,52.70
:-15072_4,50.81
:-15072_6,54.13
:-15072_7,54.17
:-15072_8,22.18
:-15074_0,5.78
:-15074_1,10.64
:-15074_2,5.07
:-15074_3,9.09
:-15074_4,7.82
:-15074_5,4.37
:-15074_6,5.14
:-15090_0,5.22
:-15090_1,13.49
:-15090_2,5.07
:-15090_3,9.57
:-15090_5,9.67
:-15090_7,4.39
:-15090_8,8.71
:-15116_0,2.78
:-15120_0,6.97
:-15120_1,17.09
:-15120_2,14.08
:-15120_3,5.18
:-15120_4,11.27
:-15120_6,5.03
:-15120_14,9.35
:-15120_7,7.16
:-15120_8,17.10
:-15120_9,14.00
:-15120_10,5.16
:-15120_11,11.38
:-15120_13,5.08
:-15120_15,9.25
:-15130_0,5.84
:-15130_1,5.00
:-1514_0,9.49
:-1514_1,3.68
:-1514_6,7.06
:-1514_2,7.91
:-1514_3,13.28
:-1514_4,5.74
:-1514_5,10.18
:-15150_0,10.54
:-15150_1,6.22
:-15150_6,6.22
:-15150_2,5.52
:-15150_3,11.11
:-15150_4,6.64
:-15150_5,10.06
:-15184_0,5.02
:-15184_1,13.10
:-15184_2,5.06
:-15184_3,9.53
:-15184_4,9.56
:-15184_6,4.55
:-15184_7,8.66
:-15236_0,6.98
:-15236_1,4.06
:-15236_6,4.98
:-15236_2,5.91
:-15236_3,10.54
:-15236_4,5.05
:-15236_5,8.90
:-15272_0,7.99
:-15272_1,10.67
:-15272_2,9.14
:-15276_0,5.00
:-15276_1,16.05
:-15276_2,15.37
:-15276_3,4.96
:-15276_4,15.87
:-15276_6,6.64
:-15276_14,8.95
:-15276_7,7.62
:-15276_8,16.08
:-15276_9,15.50
:-15276_10,7.36
:-15276_11,15.40
:-15276_13,5.96
:-15276_15,9.38
:-15310_0,5.03
:-15310_1,10.34
:-15310_2,5.01
:-15310_3,9.49
:-15310_4,9.46
:-15310_5,5.13
:-15310_6,5.17
:-15318_0,10.10
:-15318_1,4.45
:-15318_6,6.59
:-15318_2,7.51
:-15318_3,13.10
:-15318_4,5.69
:-15318_5,10.22
:-1536_0,6.91
:-1536_1,14.56
:-1536_4,10.55
:-1536_7,4.58
:-1536_11,13.88
:-1536_8,5.25
:-1536_9,18.44
:-1538_0,5.73
:-1538_1,18.39
:-1538_3,11.88
:-1538_6,11.79
:-15384_0,6.05
:-15384_2,15.17
:-15384_3,8.22
:-15404_0,5.11
:-15404_1,9.37
:-15404_2,9.10
:-15404_3,4.99
:-15404_6,5.32
:-15404_4,5.00
:-15404_5,10.13
:-1542_0,5.12
:-1542_1,8.33
:-1542_3,6.80
:-1542_6,4.01
:-1542_10,11.91
:-1542_7,4.99
:-1542_8,16.42
:-15428_0,10.75
:-15428_1,5.54
:-15428_6,5.54
:-15428_2,5.18
:-15428_3,10.99
:-15428_4,5.24
:-15428_5,9.93
:-15438_0,5.46
:-15438_1,16.29
:-15438_4,5.64
:-15438_16,12.72
:-15438_5,5.11
:-15438_6,23.09
:-15438_7,18.69
:-15438_8,5.23
:-15438_9,16.35
:-15438_12,5.88
:-15438_17,12.90
:-15438_13,5.04
:-15438_14,22.93
:-15438_15,18.55
:-15444_0,5.21
:-15444_1,10.04
:-15444_2,11.07
:-15444_3,5.69
